Date,Open,High,Low,Close,Adj Close,Volume
2020-09-28,129.539993,132.145004,129.490005,130.759995,130.273544,31800
2020-09-29,131.100006,131.710007,129.580002,131.429993,131.106491,27100
2020-09-30,132.169998,132.360001,130.800003,131.889999,131.565369,43100
2020-10-01,132.660004,133.330002,131.630005,133.039993,132.712540,52600
2020-10-02,132.300003,132.770004,131.380005,132.089996,131.764862,48600
2020-10-05,132.580002,134.919998,132.580002,134.410004,134.079178,68700
2020-10-06,134.179993,134.369995,132.279999,133.119995,132.792328,30600
2020-10-07,135.199997,135.199997,133.009995,133.199997,132.872131,32800
2020-10-08,134.179993,136.104996,133.570007,135.410004,135.076706,50900
2020-10-09,135.669998,136.785004,135.339996,136.649994,136.313644,23800
2020-10-12,138.110001,138.110001,136.860001,137.729996,137.390991,6900
2020-10-13,137.009995,138.729996,136.119995,136.850006,136.513168,43300
2020-10-14,136.509995,138.860001,134.779999,135.820007,135.485703,32500
2020-10-15,134.300003,136.455002,133.649994,135.889999,135.555527,40700
2020-10-16,136.639999,137.800003,133.979996,135.190002,134.857254,26000
2020-10-19,136.070007,136.472000,134.470001,134.660004,134.328552,39200
2020-10-20,135.289993,138.009995,135.289993,135.660004,135.326080,37800
2020-10-21,136.179993,136.707993,134.759995,135.740005,135.405899,43100
2020-10-22,135.850006,135.850006,133.039993,133.199997,132.872131,36100
2020-10-23,132.789993,133.460007,130.000000,130.000000,129.680008,116200
2020-10-26,128.929993,128.929993,126.720001,127.410004,127.096397,152100
2020-10-27,127.889999,131.720001,126.959999,127.949997,127.635063,127800
2020-10-28,127.639999,133.990005,126.129997,128.520004,128.203659,153700
2020-10-29,129.330002,137.250000,128.029999,136.320007,135.984467,155400
2020-10-30,135.419998,138.100006,133.160004,134.160004,133.829788,80300
2020-11-02,134.119995,137.559998,133.869995,135.990005,135.655273,81400
2020-11-03,137.250000,137.990005,135.220001,137.100006,136.762558,40800
2020-11-04,138.009995,141.445007,136.899994,141.070007,140.722778,63500
2020-11-05,142.139999,142.190002,140.009995,140.990005,140.642960,88600
2020-11-06,141.419998,144.449997,140.419998,144.210007,143.855042,64300
2020-11-09,145.820007,145.839996,134.339996,135.000000,134.667709,288800
2020-11-10,134.080002,135.800003,132.619995,134.380005,134.049240,201100
2020-11-11,135.259995,139.539993,135.059998,139.210007,138.867355,79100
2020-11-12,138.949997,138.979996,136.440002,137.070007,136.732620,212500
2020-11-13,138.070007,138.690002,136.169998,136.169998,135.834839,290800
2020-11-16,137.229996,137.759995,135.669998,137.759995,137.420914,62300
2020-11-17,137.309998,139.369995,136.429993,136.520004,136.183975,52100
2020-11-18,137.119995,137.320007,135.380005,136.559998,136.223877,41900
2020-11-19,136.190002,139.774994,136.190002,138.410004,138.069321,185700
2020-11-20,139.070007,140.220001,137.899994,139.449997,139.106750,75100
2020-11-23,139.080002,139.080002,133.570007,133.949997,133.620285,123600
2020-11-24,134.429993,134.429993,128.949997,131.320007,130.996765,79700
2020-11-25,131.139999,132.710007,128.770004,132.059998,131.734955,74100
2020-11-27,133.789993,135.550003,133.139999,134.940002,134.607864,30300
2020-11-30,135.610001,139.699997,135.410004,138.050003,137.710205,229900
2020-12-01,138.750000,140.070007,135.000000,140.029999,139.685333,59300
2020-12-02,139.240005,139.779999,134.130005,135.679993,135.346039,88000
2020-12-03,135.679993,137.925003,133.940002,134.839996,134.508087,52000
2020-12-04,134.559998,135.729996,131.250000,131.669998,131.345917,65000
2020-12-07,133.925003,133.925003,130.440002,132.610001,132.283600,43400
2020-12-08,132.250000,133.184998,131.570007,132.110001,131.784836,39100
2020-12-09,132.690002,133.029999,130.660004,130.970001,130.647629,69300
2020-12-10,130.070007,131.468994,130.070007,130.630005,130.308472,36400
2020-12-11,129.360001,131.009995,127.610001,128.619995,128.303406,46700
2020-12-14,128.559998,130.850006,128.559998,129.869995,129.550339,40000
2020-12-15,129.899994,130.639999,129.789993,130.279999,129.959320,63600
2020-12-16,130.839996,132.869995,129.389999,132.869995,132.542938,206200
2020-12-17,132.940002,134.720001,131.529999,132.089996,131.764862,25400
2020-12-18,132.830002,134.169998,130.330002,132.820007,132.493088,73200
2020-12-21,132.949997,134.031006,131.220001,133.300003,132.971893,62100
2020-12-22,132.830002,136.910004,132.130005,136.199997,135.864746,110300
2020-12-23,136.020004,136.339996,133.199997,133.699997,133.370911,35200
2020-12-24,132.660004,136.220001,132.660004,135.860001,135.525589,16000
2020-12-28,136.070007,136.360001,133.869995,134.190002,133.859711,10700
2020-12-29,135.899994,137.005005,135.020004,135.960007,135.625351,31300
2020-12-30,135.240005,138.440002,134.070007,135.479996,135.310745,62300
2020-12-31,135.910004,138.800003,134.839996,136.759995,136.589142,30000
2021-01-04,136.610001,137.399994,132.130005,133.869995,133.702744,56500
2021-01-05,134.000000,135.289993,133.520004,135.089996,134.921234,40600
2021-01-06,133.100006,136.904999,133.100006,134.740005,134.571671,47400
2021-01-07,133.029999,136.440002,133.029999,135.130005,134.961182,62200
2021-01-08,136.619995,142.009995,136.619995,141.929993,141.752670,43500
2021-01-11,140.222000,140.222000,136.229996,137.800003,137.627853,42100
2021-01-12,139.570007,139.889999,135.035004,135.089996,134.921234,29400
2021-01-13,135.134995,136.550003,134.729996,135.710007,135.540466,36500
2021-01-14,136.449997,138.360001,136.210007,137.639999,137.468048,32400
2021-01-15,137.050003,138.759003,136.800003,138.610001,138.436829,16400
2021-01-19,140.029999,140.520004,137.820007,138.679993,138.506744,30100
2021-01-20,138.770004,143.110001,137.240005,141.669998,141.493011,53800
2021-01-21,140.210007,142.904999,139.279999,140.669998,140.494263,25000
2021-01-22,139.149994,139.639999,135.470001,136.300003,136.129715,46100
2021-01-25,137.000000,139.059998,136.300003,138.460007,138.287033,26400
2021-01-26,139.160004,139.690002,135.759995,137.770004,137.597885,29000
2021-01-27,135.339996,136.729996,133.750000,135.419998,135.250809,51500
2021-01-28,135.539993,138.399994,134.179993,136.919998,136.748947,29500
2021-01-29,136.529999,138.000000,135.804993,136.850006,136.679031,47000
2021-02-01,139.309998,139.440002,137.279999,138.729996,138.556671,26300
2021-02-02,139.610001,142.360001,139.399994,142.360001,142.182144,42000
2021-02-03,142.279999,142.279999,137.729996,139.130005,138.956192,20600
2021-02-04,139.070007,140.369995,137.589996,139.320007,139.145950,36200
2021-02-05,139.630005,143.039001,139.440002,142.429993,142.252060,24500
2021-02-08,143.110001,145.639999,140.710007,144.360001,144.179657,32500
2021-02-09,144.619995,152.889999,144.619995,150.860001,150.671524,207200
2021-02-10,154.990005,156.500000,152.869995,154.440002,154.247055,42700
2021-02-11,153.399994,154.770004,150.164993,150.850006,150.661545,53100
2021-02-12,151.279999,151.774994,148.279999,149.160004,148.973663,37900
2021-02-16,150.940002,150.940002,146.320007,149.179993,148.993622,48400
2021-02-17,149.139999,150.445007,146.910004,149.610001,149.423096,35200
2021-02-18,149.279999,151.800003,148.830002,150.660004,150.471786,29700
2021-02-19,152.509995,154.869995,151.839996,153.600006,153.408112,39000
2021-02-22,153.889999,153.889999,149.072006,151.990005,151.800125,47500
2021-02-23,152.279999,153.059998,149.369995,152.020004,151.830078,51500
2021-02-24,150.660004,153.679993,148.960007,153.289993,153.098480,24200
2021-02-25,153.490005,153.500000,148.960007,149.350006,149.163422,30900
2021-02-26,151.350006,153.279999,148.380005,151.270004,151.081024,50500
2021-03-01,152.839996,153.220001,148.830002,151.300003,151.110977,77500
2021-03-02,150.779999,155.529999,150.779999,154.830002,154.636566,53400
2021-03-03,154.690002,157.080002,152.139999,156.690002,156.494247,40200
2021-03-04,157.600006,158.190002,150.429993,152.770004,152.579147,52600
2021-03-05,152.115005,152.669998,145.490005,148.350006,148.164673,65600
2021-03-08,147.990005,151.050003,147.699997,149.449997,149.263290,35400
2021-03-09,151.660004,154.259995,151.660004,152.919998,152.728958,29800
2021-03-10,153.220001,154.339996,150.429993,150.889999,150.701492,34100
2021-03-11,151.779999,154.154999,150.479996,153.410004,153.218353,195900
2021-03-12,152.070007,152.350006,149.360001,151.779999,151.590378,36700
2021-03-15,153.410004,153.410004,149.479996,151.309998,151.120956,26100
2021-03-16,151.080002,152.869995,150.750000,152.139999,151.949936,25500
2021-03-17,150.690002,151.990005,149.000000,151.949997,151.760162,84600
2021-03-18,152.190002,152.190002,146.389999,147.009995,146.826340,38600
2021-03-19,147.740005,149.990005,146.160004,149.039993,148.853790,43800
2021-03-22,150.585007,152.220001,148.520004,151.389999,151.200867,55200
2021-03-23,151.429993,152.179993,148.669998,149.089996,148.903732,36500
2021-03-24,147.559998,152.009995,147.559998,149.610001,149.423096,42100
2021-03-25,147.210007,148.699997,146.630005,147.720001,147.535446,43000
2021-03-26,148.970001,151.080002,148.000000,149.789993,149.602859,52600
2021-03-29,150.065002,150.479996,146.210007,146.479996,146.296997,48000
2021-03-30,144.830002,146.179993,143.580002,146.179993,146.179993,45100
2021-03-31,147.970001,149.289993,146.690002,148.190002,148.190002,40000
2021-04-01,148.250000,153.089996,147.850006,153.089996,153.089996,38600
2021-04-05,152.705002,153.574997,149.309998,149.839996,149.839996,43900
2021-04-06,149.619995,151.139999,147.889999,151.139999,151.139999,34900
2021-04-07,150.669998,152.940002,150.449997,151.869995,151.869995,39700
2021-04-08,150.731003,154.639999,150.731003,154.589996,154.589996,35000
2021-04-09,154.889999,156.919998,153.529999,156.610001,156.610001,53300
2021-04-12,156.050003,157.940002,154.550003,157.309998,157.309998,47800
2021-04-13,157.710007,161.679993,157.630005,160.500000,160.500000,53000
2021-04-14,161.000000,162.669998,160.279999,161.679993,161.679993,33400
2021-04-15,162.929993,164.399994,162.309998,163.389999,163.389999,34000
2021-04-16,163.429993,165.160004,162.919998,164.820007,164.820007,27700
2021-04-19,163.869995,164.070007,161.820007,162.770004,162.770004,29700
2021-04-20,161.630005,164.320007,161.309998,161.539993,161.539993,26600
2021-04-21,162.279999,164.600006,162.279999,164.580002,164.580002,21400
2021-04-22,165.350006,167.054993,162.119995,166.360001,166.360001,34600
2021-04-23,167.389999,168.125000,166.080002,167.699997,167.699997,48200
2021-04-26,167.279999,170.910004,167.279999,169.330002,169.330002,69600
2021-04-27,169.779999,177.039993,169.779999,174.600006,174.600006,38200
2021-04-28,173.710007,173.710007,167.839996,167.910004,167.910004,99100
2021-04-29,168.050003,168.820007,165.179993,165.660004,165.660004,40700
2021-04-30,165.270004,165.270004,161.669998,162.250000,162.250000,50800
