Date,Open,High,Low,Close,Adj Close,Volume
2020-06-24,149.000000,158.350006,147.399994,148.449997,148.449997,30133824
2020-06-25,146.000000,151.800003,144.250000,149.800003,149.800003,10313929
2020-06-26,151.300003,157.500000,151.000000,153.199997,153.199997,16035209
2020-06-29,152.000000,158.050003,148.750000,153.050003,153.050003,15681476
2020-06-30,156.000000,164.899994,155.050003,161.500000,161.500000,37243230
2020-07-01,163.000000,163.250000,152.149994,153.750000,153.750000,22520584
2020-07-02,155.300003,157.199997,153.199997,154.100006,154.100006,11240835
2020-07-03,155.250000,156.899994,152.850006,153.699997,153.699997,8416786
2020-07-06,156.000000,160.199997,154.100006,156.949997,156.949997,15574360
2020-07-07,157.800003,158.149994,152.800003,155.600006,155.600006,10930287
2020-07-08,156.600006,162.800003,155.500000,156.250000,156.250000,19073666
2020-07-09,158.000000,166.100006,157.899994,164.050003,164.050003,21300898
2020-07-10,162.050003,170.000000,160.399994,169.149994,169.149994,20684865
2020-07-13,170.500000,172.800003,168.250000,170.100006,170.100006,16663154
2020-07-14,168.899994,168.899994,164.300003,165.699997,165.699997,9931683
2020-07-15,167.800003,172.750000,165.449997,166.399994,166.399994,14381282
2020-07-16,167.699997,178.250000,164.550003,177.000000,177.000000,20601832
2020-07-17,179.399994,181.899994,174.750000,176.750000,176.750000,21877756
2020-07-20,177.000000,179.300003,174.000000,177.649994,177.649994,8440254
2020-07-21,179.899994,180.399994,174.600006,178.600006,178.600006,14471605
2020-07-22,179.800003,181.250000,168.649994,173.399994,173.399994,24764376
2020-07-23,174.399994,175.899994,170.000000,171.750000,171.750000,8095391
2020-07-24,170.699997,170.850006,165.600006,167.750000,167.750000,7153627
2020-07-27,169.399994,178.399994,168.300003,176.949997,176.949997,20564172
2020-07-28,177.250000,184.000000,175.300003,183.300003,183.300003,18461477
2020-07-29,182.000000,185.949997,180.500000,184.250000,184.250000,13692592
2020-07-30,184.250000,186.800003,178.850006,182.550003,182.550003,10842225
2020-07-31,182.100006,186.300003,180.750000,184.850006,184.850006,12166469
2020-08-03,185.500000,191.250000,183.600006,190.800003,190.800003,12705293
2020-08-04,192.000000,195.800003,190.500000,194.199997,194.199997,14977662
2020-08-05,196.000000,199.949997,195.000000,197.399994,197.399994,11634932
2020-08-06,198.399994,199.199997,194.399994,196.800003,196.800003,10524483
2020-08-07,196.800003,201.000000,195.250000,199.399994,199.399994,10206972
2020-08-10,200.000000,204.000000,196.800003,201.600006,201.600006,13126158
2020-08-11,202.500000,216.750000,202.000000,211.050003,211.050003,26590998
2020-08-12,209.000000,210.600006,203.800003,209.149994,209.149994,11485730
2020-08-13,210.199997,214.500000,209.300003,213.100006,213.100006,11508473
2020-08-14,213.500000,222.399994,208.250000,212.050003,212.050003,23202108
2020-08-17,215.000000,225.350006,213.149994,223.600006,223.600006,23051450
2020-08-18,225.399994,225.949997,221.550003,224.899994,224.899994,7369160
2020-08-19,226.000000,228.949997,225.100006,227.399994,227.399994,6276869
2020-08-20,224.449997,238.750000,223.399994,234.850006,234.850006,14578306
2020-08-21,236.800003,238.399994,222.100006,223.600006,223.600006,16189836
2020-08-24,226.449997,230.649994,223.600006,225.800003,225.800003,14009011
2020-08-25,227.000000,227.850006,220.000000,222.000000,222.000000,12505409
2020-08-26,222.000000,224.800003,220.050003,221.750000,221.750000,9382645
2020-08-27,221.800003,224.449997,213.550003,216.149994,216.149994,9697356
2020-08-28,217.949997,225.449997,215.500000,216.300003,216.300003,11333546
2020-08-31,217.000000,220.250000,201.000000,205.100006,205.100006,15322399
2020-09-01,205.000000,220.399994,204.149994,218.000000,218.000000,17211191
2020-09-02,218.899994,222.949997,212.500000,221.250000,221.250000,15151681
2020-09-03,222.000000,226.000000,219.100006,221.649994,221.649994,10668592
2020-09-04,216.949997,217.250000,209.000000,210.649994,210.649994,12963624
2020-09-07,211.399994,212.399994,202.550003,204.550003,204.550003,7217754
2020-09-08,206.250000,208.000000,192.250000,194.800003,194.800003,9146956
2020-09-09,191.000000,197.000000,185.500000,193.800003,193.800003,16704093
2020-09-10,196.500000,200.600006,192.300003,195.899994,195.899994,8810657
2020-09-11,196.500000,202.699997,195.300003,201.850006,201.850006,7544839
2020-09-14,211.000000,211.350006,206.500000,209.649994,209.649994,8616933
2020-09-15,209.649994,211.500000,202.550003,206.199997,206.199997,6413799
2020-09-16,208.000000,209.800003,202.149994,204.149994,204.149994,3669131
2020-09-17,200.100006,204.000000,198.600006,202.250000,202.250000,4272232
2020-09-18,201.550003,203.500000,197.100006,198.300003,198.300003,6008911
2020-09-21,197.899994,198.550003,168.600006,174.399994,174.399994,25867997
2020-09-22,173.000000,175.399994,159.600006,169.899994,169.899994,27153451
2020-09-23,172.449997,181.449997,160.000000,175.800003,175.800003,23576538
2020-09-24,172.250000,174.399994,162.300003,164.199997,164.199997,14821717
2020-09-25,167.899994,179.699997,166.449997,175.850006,175.850006,19509333
2020-09-28,176.050003,187.250000,175.850006,183.850006,183.850006,13944924
2020-09-29,184.300003,194.500000,182.100006,192.149994,192.149994,15149304
2020-09-30,191.750000,193.949997,184.350006,186.850006,186.850006,11724469
2020-10-01,186.850006,194.899994,186.800003,190.300003,190.300003,11995777
2020-10-05,192.699997,198.149994,191.699997,196.699997,196.699997,11064608
2020-10-06,198.949997,202.399994,191.100006,193.949997,193.949997,11790447
2020-10-07,192.750000,196.899994,187.199997,191.649994,191.649994,12626537
2020-10-08,192.899994,197.800003,192.050003,194.500000,194.500000,10023987
2020-10-09,195.750000,202.000000,192.250000,193.850006,193.850006,16913000
2020-10-12,193.949997,196.699997,190.149994,193.000000,193.000000,6001195
2020-10-13,193.449997,194.399994,190.800003,191.800003,191.800003,2920797
2020-10-14,190.949997,191.899994,188.250000,190.149994,190.149994,3323914
2020-10-15,191.199997,192.699997,181.399994,182.899994,182.899994,5978662
2020-10-16,184.500000,194.800003,179.000000,193.699997,193.699997,10870513
2020-10-19,194.199997,202.850006,190.750000,201.699997,201.699997,12505282
2020-10-20,200.000000,203.300003,197.350006,200.449997,200.449997,6697295
2020-10-21,202.199997,210.000000,201.550003,209.100006,209.100006,13220570
2020-10-22,208.050003,211.000000,205.000000,208.199997,208.199997,13031394
2020-10-23,208.699997,214.199997,202.199997,206.250000,206.250000,16788014
2020-10-26,204.649994,204.649994,185.649994,195.699997,195.699997,23104866
2020-10-27,193.949997,195.649994,189.750000,193.050003,193.050003,12159953
2020-10-28,193.399994,200.399994,189.000000,190.600006,190.600006,12921177
2020-10-29,188.750000,192.899994,185.800003,189.600006,189.600006,10243697
2020-10-30,191.000000,195.399994,184.500000,191.500000,191.500000,20919229
2020-11-02,191.500000,194.750000,187.250000,190.800003,190.800003,14266886
2020-11-03,192.399994,202.800003,192.350006,201.649994,201.649994,19495118
2020-11-04,202.300003,210.850006,201.000000,207.550003,207.550003,20281048
2020-11-05,210.050003,213.449997,206.649994,211.649994,211.649994,13030954
2020-11-06,211.699997,216.000000,209.500000,212.300003,212.300003,10323094
2020-11-09,212.300003,214.399994,209.000000,210.000000,210.000000,5612423
2020-11-10,212.050003,214.600006,208.100006,213.850006,213.850006,6709096
2020-11-11,213.949997,220.000000,212.600006,219.149994,219.149994,8316444
2020-11-12,220.000000,221.949997,215.100006,218.100006,218.100006,5125578
2020-11-13,217.449997,217.449997,213.000000,215.100006,215.100006,4166342
2020-11-14,null,null,null,null,null,null
2020-11-17,217.000000,230.750000,217.000000,228.850006,228.850006,10920316
2020-11-18,228.000000,229.649994,223.550003,228.050003,228.050003,4081823
2020-11-19,225.000000,235.399994,224.250000,233.649994,233.649994,11777158
2020-11-20,236.750000,245.000000,231.699997,236.550003,236.550003,18339216
2020-11-23,239.000000,245.800003,238.500000,242.050003,242.050003,9931028
2020-11-24,243.899994,245.649994,235.699997,240.949997,240.949997,8472362
2020-11-25,241.600006,248.000000,232.000000,235.199997,235.199997,11344961
2020-11-26,234.600006,250.800003,232.250000,249.600006,249.600006,12732331
2020-11-27,250.000000,252.250000,242.149994,244.000000,244.000000,12116579
2020-12-01,246.000000,257.450012,243.600006,253.149994,253.149994,9734697
2020-12-02,252.199997,268.350006,251.199997,259.100006,259.100006,22314238
2020-12-03,259.600006,265.200012,259.600006,263.149994,263.149994,11854299
2020-12-04,263.700012,271.450012,257.549988,267.299988,267.299988,17365825
2020-12-07,267.299988,272.899994,264.500000,266.350006,266.350006,10334837
2020-12-08,267.899994,268.700012,254.199997,260.299988,260.299988,12708530
2020-12-09,262.200012,265.000000,256.149994,258.100006,258.100006,6605175
2020-12-10,257.000000,263.600006,252.550003,259.399994,259.399994,7720336
2020-12-11,260.500000,264.250000,258.549988,260.600006,260.600006,6458937
2020-12-14,264.850006,269.399994,261.000000,263.299988,263.299988,9956703
2020-12-15,264.000000,273.950012,261.399994,272.799988,272.799988,9969730
2020-12-16,275.000000,287.350006,273.149994,285.600006,285.600006,16676228
2020-12-17,285.000000,286.899994,275.549988,278.100006,278.100006,7336203
2020-12-18,278.000000,280.950012,270.649994,272.049988,272.049988,6978398
2020-12-21,269.500000,273.700012,244.850006,252.800003,252.800003,9801151
2020-12-22,253.000000,261.899994,246.300003,260.100006,260.100006,11697459
2020-12-23,261.500000,263.399994,254.500000,262.299988,262.299988,9481749
2020-12-24,264.750000,269.500000,258.000000,259.250000,259.250000,10510931
2020-12-28,259.299988,269.000000,259.200012,267.149994,267.149994,8007419
2020-12-29,269.000000,271.100006,257.799988,259.399994,259.399994,8428134
2020-12-30,263.299988,268.899994,260.200012,265.950012,265.950012,9449170
2020-12-31,264.000000,270.500000,262.049988,266.450012,266.450012,7949979
2021-01-01,268.299988,272.850006,268.100006,270.149994,270.149994,8047337
2021-01-04,273.299988,290.000000,272.700012,287.700012,287.700012,16083859
2021-01-05,286.500000,288.000000,282.100006,284.649994,284.649994,7992858
2021-01-06,285.950012,290.600006,278.149994,284.200012,284.200012,12378749
2021-01-07,288.000000,304.649994,287.250000,298.000000,298.000000,16883643
2021-01-08,300.500000,302.600006,290.899994,293.799988,293.799988,9970177
2021-01-11,295.000000,295.250000,284.899994,293.049988,293.049988,8300395
2021-01-12,292.500000,307.000000,290.399994,294.399994,294.399994,12056629
2021-01-13,297.299988,305.750000,288.299988,299.750000,299.750000,10560096
2021-01-14,299.700012,301.000000,291.350006,293.649994,293.649994,5834247
2021-01-15,295.000000,304.000000,293.200012,299.000000,299.000000,12385982
2021-01-18,299.000000,299.399994,279.450012,282.450012,282.450012,9306301
2021-01-19,286.000000,298.700012,284.200012,295.899994,295.899994,8412997
2021-01-20,296.000000,306.750000,294.049988,305.049988,305.049988,11213922
2021-01-21,307.000000,310.500000,295.200012,301.100006,301.100006,16599082
2021-01-22,304.799988,309.250000,278.100006,281.649994,281.649994,24406863
2021-01-25,287.000000,290.799988,268.200012,279.649994,279.649994,14820160
2021-01-27,280.000000,280.399994,266.000000,272.049988,272.049988,11603788
2021-01-28,263.000000,274.700012,263.000000,270.950012,270.950012,8213950
2021-01-29,273.700012,275.000000,258.200012,261.750000,261.750000,10965798
2021-02-01,262.000000,280.350006,257.149994,277.500000,277.500000,12684256
2021-02-02,280.200012,286.299988,271.200012,276.100006,276.100006,13596700
2021-02-03,277.899994,294.799988,275.250000,285.500000,285.500000,12034014
2021-02-04,284.350006,292.750000,282.049988,288.399994,288.399994,8512753
2021-02-05,291.350006,301.049988,280.500000,299.200012,299.200012,14614529
2021-02-08,302.200012,311.600006,297.799988,307.149994,307.149994,15504570
2021-02-09,307.000000,317.250000,304.850006,309.750000,309.750000,17242835
2021-02-10,314.000000,318.399994,303.950012,311.450012,311.450012,15272126
2021-02-11,310.000000,318.000000,308.350006,315.549988,315.549988,8020929
2021-02-12,315.950012,316.899994,307.100006,308.299988,308.299988,6546595
2021-02-15,311.000000,314.500000,306.450012,308.600006,308.600006,6379749
2021-02-16,309.000000,335.899994,308.799988,332.649994,332.649994,26320619
2021-02-17,329.100006,329.700012,321.049988,325.200012,325.200012,9900841
2021-02-18,325.500000,332.899994,325.500000,327.850006,327.850006,8261985
2021-02-19,324.899994,332.950012,312.350006,321.500000,321.500000,11751459
2021-02-22,320.049988,332.399994,318.000000,321.649994,321.649994,11165599
2021-02-23,323.600006,342.000000,321.149994,336.899994,336.899994,12824670
2021-02-24,339.000000,344.649994,332.000000,338.149994,338.149994,7132578
2021-02-25,340.299988,346.950012,340.000000,344.899994,344.899994,6333361
2021-02-26,338.000000,345.899994,332.000000,335.899994,335.899994,8851273
2021-03-01,338.000000,348.700012,332.600006,345.399994,345.399994,5995931
2021-03-02,346.250000,346.250000,335.350006,338.299988,338.299988,7687364
2021-03-03,341.350006,354.799988,341.000000,349.549988,349.549988,8703428
2021-03-04,338.649994,344.000000,335.200012,336.549988,336.549988,8664486
2021-03-05,333.500000,333.649994,313.500000,322.350006,322.350006,13458441
2021-03-08,325.600006,332.350006,322.250000,324.049988,324.049988,6022231
2021-03-09,326.500000,329.600006,309.399994,312.850006,312.850006,8121292
2021-03-10,315.450012,322.299988,311.399994,320.350006,320.350006,6903410
2021-03-12,327.000000,332.500000,314.000000,317.649994,317.649994,8661309
2021-03-15,320.450012,327.299988,315.799988,326.100006,326.100006,7642941
2021-03-16,328.000000,328.899994,320.000000,323.549988,323.549988,4796079
2021-03-17,320.000000,324.500000,305.600006,308.750000,308.750000,6430311
2021-03-18,312.049988,318.600006,302.600006,309.350006,309.350006,6372698
2021-03-19,306.000000,317.000000,296.700012,313.049988,313.049988,12819655
2021-03-22,313.000000,323.799988,309.000000,320.950012,320.950012,7824327
2021-03-23,322.049988,325.500000,313.649994,315.649994,315.649994,8085284
2021-03-24,311.000000,315.899994,305.000000,306.899994,306.899994,7978045
2021-03-25,306.500000,313.700012,297.250000,309.250000,309.250000,12384761
2021-03-26,314.250000,327.799988,311.000000,324.200012,324.200012,9743664
2021-03-30,329.600006,340.899994,328.200012,336.450012,336.450012,9379719
2021-03-31,337.000000,347.500000,334.000000,343.600006,343.600006,6912102
2021-04-01,346.399994,373.500000,346.000000,370.899994,370.899994,14147031
2021-04-05,370.899994,386.000000,359.250000,382.850006,382.850006,11514234
2021-04-06,392.200012,397.000000,384.399994,388.850006,388.850006,16986573
2021-04-07,390.200012,394.899994,385.350006,388.799988,388.799988,10294775
2021-04-08,393.500000,427.500000,391.399994,415.649994,415.649994,27365406
2021-04-09,416.000000,426.250000,401.500000,412.350006,412.350006,14532585
2021-04-12,404.899994,409.649994,386.149994,389.000000,389.000000,11886755
2021-04-13,389.000000,411.649994,384.299988,409.450012,409.450012,12033319
2021-04-15,413.850006,422.950012,403.000000,414.299988,414.299988,12092334
2021-04-16,416.700012,424.700012,411.600006,414.000000,414.000000,9209394
2021-04-19,403.000000,418.700012,398.100006,413.799988,413.799988,10772613
2021-04-20,419.000000,436.899994,418.000000,431.549988,431.549988,19220825
2021-04-22,431.299988,446.000000,428.100006,441.600006,441.600006,16382110
2021-04-23,444.899994,449.500000,431.250000,437.049988,437.049988,15212228
2021-04-26,441.000000,451.399994,438.649994,442.950012,442.950012,12314848
2021-04-27,445.000000,456.000000,436.649994,449.899994,449.899994,17708967
2021-04-28,453.799988,453.950012,436.049988,443.600006,443.600006,15697777
2021-04-29,449.000000,459.250000,442.299988,454.250000,454.250000,20739925
2021-04-30,447.399994,455.850006,432.399994,441.500000,441.500000,16715876
2021-05-03,438.000000,451.750000,434.200012,445.500000,445.500000,12243884
